company_name_s,posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total
(주)모빌리티네트웍스,51559790,안드로이드 개발자;iOS 개발자,모바일 애플리케이션 개발(10~14년),AndroidOS;iOS;Kotlin;Jira;Git;Confluence;Swift,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,10,14,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,177,10
(주)모빌리티네트웍스,51559806,안드로이드 개발자;iOS 개발자,모바일 애플리케이션 개발(15~20년),AndroidOS;iOS;Kotlin;Jira;Git;Confluence;Swift,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,15,20,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,166,13
(주)모빌리티네트웍스,51559817,DBA,데이터베이스(DB) 개발(10~14년),SQL;NoSql;MySQL;Oracle;AzureDevOps;AWS;GCP;AZURE;BigData,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,10,14,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,52,
(주)모빌리티네트웍스,51559841,DBA,데이터베이스(DB) 개발(15~20년),SQL;NoSql;MySQL;Oracle;AzureDevOps;AWS;GCP;AZURE;BigData,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,15,20,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,97,1
(주)모빌리티네트웍스,51559874,SW/솔루션,자동차 전기·전자 분야 개발 (3~5년),HW;SW;Embedded;Jira;Confluence;C++;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,3,5,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,104,5
(주)모빌리티네트웍스,51559887,SW/솔루션,자동차 전기·전자 분야 개발 (6~9년),HW;SW;Embedded;Jira;Confluence;C++;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,6,9,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,95,1
(주)모빌리티네트웍스,51559899,SW/솔루션,자동차 전기·전자 분야 개발 (10~15년),HW;SW;Embedded;Jira;Confluence;C++;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 20% 이상;급성장중;4호선 역세권 기업;점심지원;평균연봉 7,000 이상",RTOS;C++;SW;iOS;Jira;Kotlin;SQL;HW;AZURE;Git;NoSql;Confluence;GCP;MySQL;BigData;Swift;Embedded;Oracle;Android OS;AWS;Azure DevOps,중소기업;주식회사;수출입 기업,차체 및 특장차 제조업,10,15,대졸(예정),2025.08.18 00:00,2025.09.16 23:59,137,4
(주)모빌린트,51541494,인공지능/머신러닝,Deep Learning Optimization Engineer,Python;PyTorch;TensorFlow;DeepLearning;C;C++,"석사졸업 이상
(졸업예정자 가능)",석사졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,1,10,석박사(예정),2025.08.12 00:00,2025.09.10 23:59,92,10
(주)모빌린트,51541511,인공지능/머신러닝,Deep Learning Research Engineer,Python;PyTorch;TensorFlow;DeepLearning;C;C++,"석사졸업 이상
(졸업예정자 가능)",석사졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,1,10,석박사(예정),2025.08.12 00:00,2025.09.10 23:59,106,15
(주)모빌린트,51541523,HW/임베디드,Linux System Engineer,C;C++;Linux;DeepLearning;MachineLearning;Embedded;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,217,13
(주)모빌린트,51541539,인공지능/머신러닝,NPU Core Engineer (RTL),C;C++;DeepLearning;MachineLearning;Embedded;Python;Perl;Verilog,석사졸업 이상,석사졸업 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,1,10,석박사(예정),2025.08.12 00:00,2025.09.10 23:59,121,3
(주)미디어로그,51687105,정보보안 담당자,정보보안(관리),ISMS;CPPG,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",대기업,Java;Spring Boot;Node.js;Java 8;Vue.js;ISMS;PyTorch;Elasticsearch;Docker;MySQL;React.js Boilerplate;CPPG;Oracle;AWS;Python;TensorFlow;Kubernetes,대기업,유선 통신업,10,15,대졸(예정),2025.08.29 00:00,2025.09.27 23:59,347,9
(주)모빌린트,51541546,인공지능/머신러닝,NPU Compiler Engineer,Python;C++;Linux;DeepLearning;C,"석사졸업 이상
(졸업예정자 가능)",석사졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,1,10,석박사(예정),2025.08.12 00:00,2025.09.10 23:59,98,5
(주)모빌린트,51541571,HW/임베디드,NPU Verification Engineer,C;C++;Linux;DeepLearning;MachineLearning;Embedded,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,5,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,114,5
(주)모빌린트,51541587,DevOps/시스템 엔지니어,SoC Design Engineer,Verilog;EDA;ASIC;FPGA;Python;C++;C;Java,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,1,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,308,14
(주)모빌린트,51541597,DevOps/시스템 엔지니어,System Software Engineer,Linux;C++;Embedded;SW;C,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,5,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,139,5
(주)모빌린트,51541611,인공지능/머신러닝;HW/임베디드;빅데이터 엔지니어,Windows Driver Engineer,C;C++;DeepLearning;MachineLearning;Embedded,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,196,6
(주)모빌린트,51648606,인공지능/머신러닝,AI Solutions Engineer,Python;PyTorch;TensorFlow;DeepLearning;C++,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,7,대졸(예정),2025.08.22 00:00,2025.09.20 23:59,107,27
(주)모빌린트,51648649,QA 엔지니어,SDK Technical Evangelist,Python;C++;C,"고등학교졸업 이상
(졸업예정자 가능)",고교졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,7,고졸(예정),2025.08.22 00:00,2025.09.20 23:59,79,3
(주)모빌린트,51648685,HW/임베디드,NPU Field Application Engineer (H/W),HW,"고등학교졸업 이상
(졸업예정자 가능)",고교졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,7,고졸(예정),2025.08.22 00:00,2025.09.20 23:59,76,2
(주)모빌린트,51648732,SW/솔루션,NPU Field Application Engineer (S/W),SW,"고등학교졸업 이상
(졸업예정자 가능)",고교졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,3,7,고졸(예정),2025.08.22 00:00,2025.09.20 23:59,104,3
(주)모빌린트,51648756,SW/솔루션,ARM Architecture Engineer,C;C++;Git,"고등학교졸업 이상
(졸업예정자 가능)",고교졸업 이상(예정자 가능),정규직,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,5,10,고졸(예정),2025.08.22 00:00,2025.09.20 23:59,87,3
(주)뮤즈블라썸,51527427,서버/백엔드 개발자,백엔드 개발자,NestJS;AWSLambda;AmazonDynamoDB;Node.js;AWS;NoSql;RDB,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",연봉상승률 10% 이상;급성장중;유연근무제,AWS Lambda;RDB;AI/인공지능;PyTorch;NoSql;DeepLearning;Node.js;Android OS;AWS;NestJS;Amazon DynamoDB;TensorFlow,중소기업,그 외 기타 정보 서비스업,3,7,대졸(예정),2025.08.11 00:00,2025.09.09 23:59,297,33
(주)미디어로그,51653251,서버/백엔드 개발자,SM/SI 개발 5년↑ 채용,Java8;SpringBoot;Vue.js;React.jsBoilerplate;Oracle;MySQL,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",대기업,Java;Spring Boot;Node.js;Java 8;Vue.js;ISMS;PyTorch;Elasticsearch;Docker;MySQL;React.js Boilerplate;CPPG;Oracle;AWS;Python;TensorFlow;Kubernetes,대기업,유선 통신업,5,7,대졸(예정),2025.08.26 00:00,2025.09.24 23:59,204,21
(주)미디어로그,51687412,서버/백엔드 개발자,AI기반 프로젝트 개발 PL,Java;SpringBoot;Python;PyTorch;TensorFlow,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",대기업,Java;Spring Boot;Node.js;Java 8;Vue.js;ISMS;PyTorch;Elasticsearch;Docker;MySQL;React.js Boilerplate;CPPG;Oracle;AWS;Python;TensorFlow;Kubernetes,대기업,유선 통신업,7,12,대졸(예정),2025.08.31 00:00,2025.09.29 23:59,125,22
(주)미디어로그,51716890,서버/백엔드 개발자,SI 개발,Java;SpringBoot;Vue.js;Oracle;Python;Elasticsearch;AWS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",대기업,Java;Spring Boot;Node.js;Java 8;Vue.js;ISMS;PyTorch;Elasticsearch;Docker;MySQL;React.js Boilerplate;CPPG;Oracle;AWS;Python;TensorFlow;Kubernetes,대기업,유선 통신업,8,10,대졸(예정),2025.09.02 00:00,2025.10.01 23:59,176,18
(주)미투온,51721482,게임 클라이언트 개발자;서버/백엔드 개발자,모바일게임 클라이언트 개발,Unity;iOS;AndroidOS;C#;Git;RESTAPI;Mfc;React;Next.js;JavaScript,무관,학력무관,정규직,"",주거복지;육아휴직;장기근속 포상;코스닥;프리한 복장;9호선 역세권 기업;사내 카페,C#;REST API;Git;Unity;Mfc;iOS;Android OS;JavaScript;Next.js;React,중소기업;코스닥;주식회사;사단법인,유선 온라인 게임 소프트웨어 개발 및 공급업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,196,9
(주)바로팜,51615818,인공지능/머신러닝,AI 엔지니어,DeepLearning;Python;AI/인공지능,무관,학력무관,정규직,"","연봉상승률 10% 이상;장기근속 포상;2호선 역세권 기업;아기 유니콘;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",CSS 3;AI/인공지능;Vue Native;Seobility;DeepLearning;React;TypeScript;React Query;Vue.js;jQuery;HTML5;JavaScript;Python,중소기업;병역특례 인증업체,전자상거래 소매 중개업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.21 00:00,2025.09.19 23:59,150,24
(주)바이트사이즈,51642158,인공지능/머신러닝,인공지능 SW개발 (5~7),Python;NLP;Git;Airflow;Java;MicrosoftTeams,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",장기근속 포상;휴가비 지원;프리한 복장;점심지원,Airflow;Java;Microsoft Teams;PyTorch;Git;NLP;JavaScript;MySQL;Python,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,5,7,대졸(예정),2025.08.26 00:00,2025.09.24 23:59,61,4
(주)버즈니,51628010,서버/백엔드 개발자,APLUS AI_검색&추천_백엔드 엔지니어,Python;AWS;AmazonEKS;Kubernetes;Sentry;Prometheus;Grafana;Redis;MongoDB,무관,학력무관,정규직,"","평균연봉 상위 10%;스타트업;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;스타트업 인기TOP100;평균연봉 7,000 이상",Kafka;Prometheus;Redis;Amazon EKS;Grafana;Jenkins;PyTorch;MySQL;FastAPI;Sentry;MongoDB;Helm;AWS;Python;Kubernetes;TensorFlow,스타트업;중소기업;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,173,42
(주)벙커키즈,51631643,SW/솔루션;인공지능/머신러닝,Tech - AI Product Engineer,AI/인공지능;Flux,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 30% 이상;급성장중;유연근무제,TypeScript;AI/인공지능;TailwindCSS;Playwright;Flux;Zustand;Supabase;Node.js;Next.js;Vite;React;Capacitor;Docker;FastAPI;Prisma;Python,중소기업;주식회사;사단법인,응용 소프트웨어 개발 및 공급업,1,10,대졸(예정),2025.08.22 00:00,2025.09.20 23:59,127,14
(주)벙커키즈,51631741,프론트엔드 개발자,Tech - Frontend Engineer,Next.js;TypeScript;Zustand;TailwindCSS;Playwright;Supabase;React;Vite;Capacitor;Node.js,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 30% 이상;급성장중;유연근무제,TypeScript;AI/인공지능;TailwindCSS;Playwright;Flux;Zustand;Supabase;Node.js;Next.js;Vite;React;Capacitor;Docker;FastAPI;Prisma;Python,중소기업;주식회사;사단법인,응용 소프트웨어 개발 및 공급업,2,10,대졸(예정),2025.08.22 00:00,2025.09.20 23:59,272,71
(주)벙커키즈,51631757,서버/백엔드 개발자,Tech - Backend Engineer,Node.js;Python;TypeScript;FastAPI;React;Supabase;Prisma;Docker,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 30% 이상;급성장중;유연근무제,TypeScript;AI/인공지능;TailwindCSS;Playwright;Flux;Zustand;Supabase;Node.js;Next.js;Vite;React;Capacitor;Docker;FastAPI;Prisma;Python,중소기업;주식회사;사단법인,응용 소프트웨어 개발 및 공급업,2,10,대졸(예정),2025.08.22 00:00,2025.09.20 23:59,357,47
(주)베스텔라랩,51593385,인공지능/머신러닝;SW/솔루션,자율주행 연구원(전문연구요원가능),Python;SpringFramework;AWS;Git;iOS;ROS;R;SQL;C++;Embedded,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직;병역특례,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2,15,초대졸(예정),2025.08.19 00:00,2025.09.17 23:59,261,6
(주)베스텔라랩,51593464,개발 PM;SW/솔루션;웹 풀스택 개발자,개발자,Python;SpringBoot;AWS;Git;ROS;SQL;C;C++;Linux;SW,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,5,14,대졸(예정),2025.08.19 00:00,2025.09.17 23:59,131,3
(주)베스텔라랩,51593488,개발 PM;서버/백엔드 개발자;웹 풀스택 개발자,풀스택(Java) 개발자(전문연구요원가능),SpringFramework;SpringBoot;JavaScript;MySQL;NoSql;MariaDB;Java,"대학졸업(2,3년) 이상
(졸업예정자 가능)","대졸(2,3년제) 이상(예정자 가능)",정규직,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2,10,초대졸(예정),2025.08.19 00:00,2025.09.17 23:59,371,54
(주)싸이프,51742006,서버/백엔드 개발자,Java S/W 개발자 (5년이상),Java;Python;C++;SpringBoot;SpringMVC;MySQL;Oracle;Jenkins;Jira;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;연봉상승률 30% 이상;간식 제공;평균연봉 7,000 이상",Jenkins;Java;C++;Spring MVC;Git;MySQL;Spring Boot;Oracle;Jira;Python,중소기업;주식회사;외부감사법인;연구소,기타 반도체소자 제조업,5,7,대졸(예정),2025.09.06 00:00,2025.10.05 23:59,31,1
(주)베스텔라랩,51593510,프론트엔드 개발자,App(React Native) 개발자(전문연구요원가능),Python;SpringFramework;AWS;React;Git;GitHub;Linux;PHP;Swift;Kotlin,"대학졸업(2,3년) 이상
(졸업예정자 가능)","대졸(2,3년제) 이상(예정자 가능)",정규직;병역특례,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2,10,초대졸(예정),2025.08.19 00:00,2025.09.17 23:59,123,12
(주)베스텔라랩,51593535,기술지원,시스템 운용/유지보수,Ccna;Ccnp;VPN;Router;Linux,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,3,15,대졸(예정),2025.08.19 00:00,2025.09.17 23:59,350,12
(주)베스텔라랩,51593549,빅데이터 엔지니어,빅데이터 개발자(전문연구요원가능),Python;SpringFramework;AWS;React;Git;GitHub;Linux;PHP;Swift;ReactNative,"대학졸업(2,3년) 이상
(졸업예정자 가능)","대졸(2,3년제) 이상(예정자 가능)",정규직;병역특례,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,1,10,초대졸(예정),2025.08.19 00:00,2025.09.17 23:59,239,7
(주)베스텔라랩,51593612,개발 PM;기술지원;웹 풀스택 개발자,연구개발 팀장,C;C++;C#;Python;Java;Embedded;SW;Linux;ROS;OpenCV,박사졸업,박사졸업,정규직,"",급성장중;아기 유니콘;시리즈A 투자유치,C#;C;GitHub;Spring Boot;iOS;R;NoSql;VPN;JavaScript;MySQL;PHP;Embedded;AWS;Ccnp;Python;Java;C++;SW;MariaDB;Router;Ccna;React;SQL;Kotlin;Git;Linux;OpenCV;GCP;ROS;Spring Framework;Swift;React Native,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,5,20,석박사(예정),2025.08.19 00:00,2025.09.17 23:59,315,7
(주)벤디트,51717844,서버/백엔드 개발자,CMS 풀스택 개발자,TypeScript;GraphQL;Electron;AWS;MSA;React;Node.js;MongoDB;ES6;Redis,무관,학력무관,정규직,"",2호선 역세권 기업;아기 유니콘;유연근무제,TypeScript;GraphQL;Electron;ES6;Redis;MSA;Node.js;MongoDB;AWS;React,중소기업;주식회사;연구소,솔루션·SI·ERP·CRM,4,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,83,12
(주)벤디트,51717861,서버/백엔드 개발자,PMS 풀스택 개발자,TypeScript;GraphQL;Electron;AWS;MSA;React;Node.js;MongoDB;ES6;Redis,무관,학력무관,정규직,"",2호선 역세권 기업;아기 유니콘;유연근무제,TypeScript;GraphQL;Electron;ES6;Redis;MSA;Node.js;MongoDB;AWS;React,중소기업;주식회사;연구소,솔루션·SI·ERP·CRM,4,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,70,9
(주)부스터스,51522928,서버/백엔드 개발자,Software Engineer (Back-End),SW;ScrapingBot;Linux;MySQL;Python;PHP,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",자유로운 연차;프리한 복장;유연근무제;시리즈A 투자유치,Vue.js;Dashboards by Keen IO;jQuery;SW;Linux;TailwindCSS;JavaScript;MySQL;PHP;Bootstrap;ScrapingBot;Python,"","",5,20,대졸(예정),2025.08.17 00:00,2025.09.15 23:59,207,33
