company_name_s,posting_id,posting_title_j,job_category_kor,posting_tech_stack,company_type,exp_min,exp_max,education_s,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,hiring_process_clean,posting_tech_stack_cnt,posting_tech_stack_clean,job_category_kor_clean
(주)블루텍,51729374,S/W 개발(1~3년),SW/솔루션,Linux,중소기업;주식회사,1,3,대졸(4년제) 이상(예정자 가능),대졸(예정),2025-09-03 00:00:00,2025-10-02 23:59:00,69,10,서류;실무면접;임원면접;처우협의;최종합격,7,"SW, C, C++, C#, Linux, EmbeddedLinux, FW",SW/솔루션
(주)마카롱팩토리,51745635,안드로이드 개발 (3년 이상),안드로이드 개발자,XML,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,40,6,서류;1차면접;2차면접;최종합격,6,"Kotlin, Java, AndroidOS, AndroidSDK, AndroidStudio, XML",안드로이드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,TypeScript,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,React,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Next.js,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Emotion,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Zustand,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Vite,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Jest,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Storybook,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Sentry,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745663,프론트엔드 개발 (3년 이상),프론트엔드 개발자,Datadog,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,44,13,서류;1차면접;2차면접;최종합격,10,"TypeScript, React, Next.js, Emotion, Zustand, Vite, Jest, Storybook, Sentry, Datadog",프론트엔드 개발자
(주)마카롱팩토리,51745679,iOS 개발 (3년 이상),iOS 개발자,iOS,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,29,4,서류;1차면접;2차면접;최종합격,4,"iOS, Swift, Rxswift, Flutter",iOS 개발자
(주)마카롱팩토리,51745679,iOS 개발 (3년 이상),iOS 개발자,Swift,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,29,4,서류;1차면접;2차면접;최종합격,4,"iOS, Swift, Rxswift, Flutter",iOS 개발자
(주)마카롱팩토리,51745679,iOS 개발 (3년 이상),iOS 개발자,Rxswift,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,29,4,서류;1차면접;2차면접;최종합격,4,"iOS, Swift, Rxswift, Flutter",iOS 개발자
(주)마카롱팩토리,51745679,iOS 개발 (3년 이상),iOS 개발자,Flutter,스타트업;중소기업;주식회사,3,10,대졸(4년제) 이상,대졸(예정),2025-09-06 00:00:00,2025-10-05 23:59:00,29,4,서류;1차면접;2차면접;최종합격,4,"iOS, Swift, Rxswift, Flutter",iOS 개발자
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,JavaScript,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,Node.js,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,HTML5,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,CSS3,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,Spring,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710322,에스크로 플랫폼 시니어 개발(3년~5년),DevOps/시스템 엔지니어,Infra,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,40,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,JavaScript,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,Node.js,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,HTML5,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,CSS3,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,Spring,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710338,에스크로 플랫폼 시니어 개발(6년~8년),DevOps/시스템 엔지니어,Infra,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,17,1,서류;면접;처우협의;최종합격,6,"JavaScript, Node.js, HTML5, CSS3, Spring, Infra",DevOps/시스템 엔지니어
(주)맥스인포텍,51710608,에스크로 플랫폼 프론트 개발(3년~5년),프론트엔드 개발자,HTML5,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,52,12,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710608,에스크로 플랫폼 프론트 개발(3년~5년),프론트엔드 개발자,CSS3,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,52,12,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710608,에스크로 플랫폼 프론트 개발(3년~5년),프론트엔드 개발자,JavaScript,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,52,12,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710608,에스크로 플랫폼 프론트 개발(3년~5년),프론트엔드 개발자,Infra,중소기업;주식회사,3,5,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,52,12,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710616,에스크로 플랫폼 프론트 개발(6년~8년),프론트엔드 개발자,HTML5,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,21,1,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710616,에스크로 플랫폼 프론트 개발(6년~8년),프론트엔드 개발자,CSS3,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,21,1,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710616,에스크로 플랫폼 프론트 개발(6년~8년),프론트엔드 개발자,JavaScript,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,21,1,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710616,에스크로 플랫폼 프론트 개발(6년~8년),프론트엔드 개발자,Infra,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,21,1,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710627,에스크로 플랫폼 프론트 개발 (9년↑),프론트엔드 개발자,HTML5,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,38,6,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710627,에스크로 플랫폼 프론트 개발 (9년↑),프론트엔드 개발자,CSS3,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,38,6,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710627,에스크로 플랫폼 프론트 개발 (9년↑),프론트엔드 개발자,JavaScript,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,38,6,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710627,에스크로 플랫폼 프론트 개발 (9년↑),프론트엔드 개발자,Infra,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,38,6,서류;면접;처우협의;최종합격,4,"HTML5, CSS3, JavaScript, Infra",프론트엔드 개발자
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,Infra,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)모빌리티네트웍스,51559841,데이터베이스(DB) 개발(15~20년),DBA,AWS,중소기업;주식회사;수출입 기업,15,20,대졸(4년제) 이상,대졸(예정),2025-08-18 00:00:00,2025-09-16 23:59:00,97,1,서류;1차면접;2차면접;최종합격,9,"SQL, NoSql, MySQL, Oracle, AzureDevOps, AWS, GCP, AZURE, BigData",DBA
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,ISMS,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,AWS,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,AZURE,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,CloudFlare,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,DetaCloud,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,AzureDevOps,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710636,인프라 및 웹보안 개발 (3년~5년),DevOps/시스템 엔지니어,CISSP,중소기업;주식회사,3,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,45,1,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,Infra,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,ISMS,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,AWS,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,AZURE,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,CloudFlare,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,DetaCloud,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,AzureDevOps,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710641,인프라 및 웹보안 개발 (6년~8년),DevOps/시스템 엔지니어,CISSP,중소기업;주식회사,6,8,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,15,0,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, DetaCloud, AzureDevOps, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,Infra,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,ISMS,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,AWS,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,AZURE,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
텔스타(주),51689806,SW/솔루션 경력모집(6~8년),SW/솔루션,MySQL,"",6,8,고교졸업 이상,고졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,28,0,서류;면접;처우협의;최종합격,3,"MySQL, ERP, MES",SW/솔루션
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,CloudFlare,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,AzureDevOps,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,DetaCloud,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)맥스인포텍,51710650,인프라 및 웹보안 개발 (9년↑),DevOps/시스템 엔지니어,CISSP,중소기업;주식회사,9,15,"대졸(2,3년제) 이상",초대졸(예정),2025-09-01 18:00:00,2025-09-30 23:59:00,24,2,서류;면접;처우협의;최종합격,8,"Infra, ISMS, AWS, AZURE, CloudFlare, AzureDevOps, DetaCloud, CISSP",DevOps/시스템 엔지니어
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,C++,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,CUDA,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,DeepLearning,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,AI/인공지능,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,Flask,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,FastAPI,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
(주)메디트,51671182,ai 개발자,인공지능/머신러닝,Transformers,중견기업;주식회사;병역특례 인증업체;수출입 기업,5,12,석사졸업 이상,석박사(예정),2025-08-27 00:00:00,2025-09-25 23:59:00,186,16,서류;1차면접;2차면접;처우협의;최종합격,7,"C++, CUDA, DeepLearning, AI/인공지능, Flask, FastAPI, Transformers",인공지능/머신러닝
