company_name,salary_avg,salary_min,salary_max,salary_yoy_change,salary_info_reliability,salary_2022_avg,salary_2022_min,salary_2022_max,salary_2023_avg,salary_2023_min,salary_2023_max,salary_2024_avg,salary_2024_min,salary_2024_max,salary_2022_avg_industry,salary_2023_avg_industry,salary_2024_avg_industry,starting_salary_bachelors_avg,starting_salary_bachelors_yoy_change,starting_salary_bachelors_2022_avg,starting_salary_bachelors_2023_avg,starting_salary_bachelors_2024_avg,starting_salary_bachelors_estimated_monthly_takehome,salary_staff_high_school_avg,salary_staff_high_school_min,salary_staff_high_school_max,salary_staff_associates_avg,salary_staff_associates_min,salary_staff_associates_max,salary_staff_bachelors_avg,salary_staff_bachelors_min,salary_staff_bachelors_max,salary_junior_mgr_avg,salary_junior_mgr_min,salary_junior_mgr_max,salary_deputy_mgr_avg,salary_deputy_mgr_min,salary_deputy_mgr_max,salary_section_chief_avg,salary_section_chief_min,salary_section_chief_max,salary_deputy_section_chief_avg,salary_deputy_section_chief_min,salary_deputy_section_chief_max,salary_department_head_avg,salary_department_head_min,salary_department_head_max,salary_by_age_2022_json,salary_by_age_2023_json,salary_by_age_2024_json,company_salary_url_saramin,saramin_company_salary_collection_time
(주)이투비비,5899,3325,6939,22.36,낮음,4465,2808,5908,4821,2960,6190,5899,3325,6939,4664,4875,5047,3894,10.19,3384,3534,3894,2759310,3570,3386,3754,3762,3576,3949,3995,3720,4270,4515,4261,4769,5187,4783,5591,5930,5579,6280,6772,6317,7228,7754,7280,8228,"{''20'': 2881, ''21'': 2881, ''22'': 3145, ''23'': 3145, ''24'': 3231, ''25'': 3386, ''26'': 3463, ''27'': 3594, ''28'': 3711, ''29'': 3829, ''30'': 3960, ''31'': 4106, ''32'': 4244, ''33'': 4377, ''34'': 4498, ''35'': 4632, ''36'': 4773, ''37'': 4933, ''38'': 5092, ''39'': 5244, ''40'': 5393, ''41'': 5545, ''42'': 5706, ''43'': 5860, ''44'': 6023, ''45'': 6214, ''46'': 6395, ''47'': 6558, ''48'': 6694, ''49'': 6819, ''50'': 6964}","{''20'': 3143, ''21'': 3143, ''22'': 3143, ''23'': 3276, ''24'': 3379, ''25'': 3478, ''26'': 3643, ''27'': 3730, ''28'': 3873, ''29'': 4001, ''30'': 4132, ''31'': 4275, ''32'': 4433, ''33'': 4583, ''34'': 4727, ''35'': 4854, ''36'': 4994, ''37'': 5142, ''38'': 5310, ''39'': 5478, ''40'': 5641, ''41'': 5798, ''42'': 5962, ''43'': 6135, ''44'': 6301, ''45'': 6472, ''46'': 6676, ''47'': 6867, ''48'': 7037, ''49'': 7175, ''50'': 7300}","{''20'': 3424, ''21'': 3424, ''22'': 3573, ''23'': 3694, ''24'': 3738, ''25'': 3843, ''26'': 3965, ''27'': 4164, ''28'': 4268, ''29'': 4440, ''30'': 4597, ''31'': 4757, ''32'': 4928, ''33'': 5114, ''34'': 5287, ''35'': 5448, ''36'': 5591, ''37'': 5748, ''38'': 5911, ''39'': 6103, ''40'': 6298, ''41'': 6487, ''42'': 6675, ''43'': 6866, ''44'': 7063, ''45'': 7248, ''46'': 7442, ''47'': 7674, ''48'': 7882, ''49'': 8066, ''50'': 8216}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=T1JvOVRXZVBmZjB5RHl4NmdVdGx6Zz09,2025-09-14 19:35:27.540265+00
(주)콜로세움코퍼레이션,6496,3417,7485,18.41,높음,4936,2887,6052,5486,3118,6347,6496,3417,7485,4660,4853,5010,3818,6.14,3408,3597,3818,2710416,3709,3515,3903,3873,3754,3992,4025,3854,4196,4433,4218,4649,4983,4637,5329,5751,5346,6155,6745,6176,7314,8060,7441,8678,"{''20'': 2962, ''21'': 2962, ''22'': 3171, ''23'': 3182, ''24'': 3263, ''25'': 3405, ''26'': 3487, ''27'': 3626, ''28'': 3726, ''29'': 3830, ''30'': 3940, ''31'': 4057, ''32'': 4165, ''33'': 4292, ''34'': 4423, ''35'': 4582, ''36'': 4756, ''37'': 4948, ''38'': 5132, ''39'': 5317, ''40'': 5509, ''41'': 5710, ''42'': 5938, ''43'': 6173, ''44'': 6434, ''45'': 6701, ''46'': 6918, ''47'': 7039, ''48'': 7106, ''49'': 7169, ''50'': 7246}","{''20'': 3284, ''21'': 3284, ''22'': 3284, ''23'': 3429, ''24'': 3501, ''25'': 3559, ''26'': 3695, ''27'': 3774, ''28'': 3922, ''29'': 4028, ''30'': 4139, ''31'': 4258, ''32'': 4385, ''33'': 4501, ''34'': 4637, ''35'': 4778, ''36'': 4949, ''37'': 5132, ''38'': 5336, ''39'': 5532, ''40'': 5731, ''41'': 5936, ''42'': 6148, ''43'': 6387, ''44'': 6636, ''45'': 6917, ''46'': 7212, ''47'': 7464, ''48'': 7613, ''49'': 7687, ''50'': 7740}","{''20'': 3550, ''21'': 3550, ''22'': 3734, ''23'': 3837, ''24'': 3878, ''25'': 3942, ''26'': 3976, ''27'': 4118, ''28'': 4213, ''29'': 4385, ''30'': 4507, ''31'': 4630, ''32'': 4764, ''33'': 4910, ''34'': 5043, ''35'': 5199, ''36'': 5355, ''37'': 5540, ''38'': 5737, ''39'': 5955, ''40'': 6168, ''41'': 6388, ''42'': 6615, ''43'': 6845, ''44'': 7098, ''45'': 7361, ''46'': 7662, ''47'': 7985, ''48'': 8271, ''49'': 8464, ''50'': 8618}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=TGRKVTgwSEdnbkE1dENFNnBrazVXdz09,2025-09-14 19:36:49.134079+00
(주)에스엠해썹,5085,3080,7290,-5.97,낮음,0,0,0,5408,3067,7236,5085,3080,7290,4893,5140,5292,3816,-2.48,,3913,3816,2708900,3325,3147,3503,3545,3305,3785,3840,3482,4199,4392,4176,4608,4916,4601,5230,5640,5230,6049,6612,6115,7108,7771,7118,8424,"{''20'': None, ''21'': None, ''22'': None, ''23'': None, ''24'': None, ''25'': None, ''26'': None, ''27'': None, ''28'': None, ''29'': None, ''30'': None, ''31'': None, ''32'': None, ''33'': None, ''34'': None, ''35'': None, ''36'': None, ''37'': None, ''38'': None, ''39'': None, ''40'': None, ''41'': None, ''42'': None, ''43'': None, ''44'': None, ''45'': None, ''46'': None, ''47'': None, ''48'': None, ''49'': None, ''50'': None}","{''20'': 3311, ''21'': 3311, ''22'': 3311, ''23'': 3440, ''24'': 3615, ''25'': 3796, ''26'': 4030, ''27'': 4133, ''28'': 4288, ''29'': 4423, ''30'': 4548, ''31'': 4675, ''32'': 4817, ''33'': 4951, ''34'': 5091, ''35'': 5248, ''36'': 5443, ''37'': 5646, ''38'': 5865, ''39'': 6103, ''40'': 6329, ''41'': 6534, ''42'': 6732, ''43'': 6936, ''44'': 7129, ''45'': 7359, ''46'': 7637, ''47'': 7925, ''48'': 8218, ''49'': 8481, ''50'': 8690}","{''20'': 3183, ''21'': 3183, ''22'': 3333, ''23'': 3437, ''24'': 3492, ''25'': 3639, ''26'': 3826, ''27'': 4070, ''28'': 4177, ''29'': 4334, ''30'': 4469, ''31'': 4591, ''32'': 4715, ''33'': 4852, ''34'': 4980, ''35'': 5109, ''36'': 5250, ''37'': 5424, ''38'': 5616, ''39'': 5836, ''40'': 6076, ''41'': 6306, ''42'': 6520, ''43'': 6726, ''44'': 6929, ''45'': 7115, ''46'': 7340, ''47'': 7620, ''48'': 7906, ''49'': 8190, ''50'': 8458}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=MlZlNW5lbW5nNWNoK0dBV0p3YVdydz09,2025-09-14 19:37:44.927239+00
(주)베스텔라랩,4538,2951,6369,-4.52,보통,5382,3021,6867,4753,2917,6533,4538,2951,6369,4893,5140,5292,3296,-1.79,3516,3356,3296,2379336,3132,2979,3285,3270,3144,3395,3422,3247,3597,3792,3598,3985,4373,3954,4792,5515,4798,6232,6978,6477,7479,7477,7281,7672,"{''20'': 3099, ''21'': 3099, ''22'': 3252, ''23'': 3302, ''24'': 3365, ''25'': 3502, ''26'': 3587, ''27'': 3732, ''28'': 3861, ''29'': 3990, ''30'': 4130, ''31'': 4288, ''32'': 4465, ''33'': 4669, ''34'': 4898, ''35'': 5179, ''36'': 5519, ''37'': 5922, ''38'': 6405, ''39'': 6930, ''40'': 7371, ''41'': 7579, ''42'': 7663, ''43'': 7692, ''44'': 7737, ''45'': 7833, ''46'': 7931, ''47'': 8020, ''48'': 8095, ''49'': 8174, ''50'': 8265}","{''20'': 3069, ''21'': 3069, ''22'': 3069, ''23'': 3204, ''24'': 3270, ''25'': 3333, ''26'': 3467, ''27'': 3543, ''28'': 3677, ''29'': 3798, ''30'': 3919, ''31'': 4053, ''32'': 4207, ''33'': 4379, ''34'': 4577, ''35'': 4801, ''36'': 5076, ''37'': 5406, ''38'': 5798, ''39'': 6257, ''40'': 6729, ''41'': 7091, ''42'': 7229, ''43'': 7289, ''44'': 7314, ''45'': 7359, ''46'': 7454, ''47'': 7552, ''48'': 7640, ''49'': 7718, ''50'': 7805}","{''20'': 3014, ''21'': 3014, ''22'': 3120, ''23'': 3247, ''24'': 3268, ''25'': 3325, ''26'': 3390, ''27'': 3528, ''28'': 3603, ''29'': 3736, ''30'': 3855, ''31'': 3975, ''32'': 4105, ''33'': 4257, ''34'': 4427, ''35'': 4626, ''36'': 4850, ''37'': 5127, ''38'': 5461, ''39'': 5849, ''40'': 6292, ''41'': 6739, ''42'': 7079, ''43'': 7206, ''44'': 7264, ''45'': 7289, ''46'': 7335, ''47'': 7430, ''48'': 7525, ''49'': 7609, ''50'': 7676}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=eW5Ta1JzZUpMNXU0dE5lVnJaZlRPUT09,2025-09-14 19:38:45.249988+00
주식회사 리만코리아,7032,3675,8215,1.3,"매우
낮음",6831,3579,7835,6942,3603,7981,7032,3675,8215,0,0,0,4523,1.87,4403,4440,4523,3161836,4118,3866,4370,4389,4150,4628,4667,4351,4982,5297,4958,5636,6162,5653,6671,7101,6674,7528,8139,7578,8701,9284,8743,9826,"{''20'': 3672, ''21'': 3672, ''22'': 3983, ''23'': 3983, ''24'': 4100, ''25'': 4306, ''26'': 4443, ''27'': 4663, ''28'': 4865, ''29'': 5063, ''30'': 5272, ''31'': 5490, ''32'': 5702, ''33'': 5917, ''34'': 6113, ''35'': 6318, ''36'': 6522, ''37'': 6742, ''38'': 6961, ''39'': 7179, ''40'': 7400, ''41'': 7618, ''42'': 7839, ''43'': 8039, ''44'': 8259, ''45'': 8519, ''46'': 8768, ''47'': 8990, ''48'': 9170, ''49'': 9330, ''50'': 9474}","{''20'': 3873, ''21'': 3873, ''22'': 3873, ''23'': 4027, ''24'': 4192, ''25'': 4336, ''26'': 4551, ''27'': 4684, ''28'': 4903, ''29'': 5109, ''30'': 5314, ''31'': 5530, ''32'': 5757, ''33'': 5975, ''34'': 6193, ''35'': 6388, ''36'': 6589, ''37'': 6788, ''38'': 7005, ''39'': 7222, ''40'': 7441, ''41'': 7665, ''42'': 7889, ''43'': 8114, ''44'': 8316, ''45'': 8534, ''46'': 8793, ''47'': 9037, ''48'': 9251, ''49'': 9421, ''50'': 9569}","{''20'': 3906, ''21'': 3906, ''22'': 4195, ''23'': 4240, ''24'': 4345, ''25'': 4518, ''26'': 4648, ''27'': 4853, ''28'': 4971, ''29'': 5192, ''30'': 5407, ''31'': 5621, ''32'': 5840, ''33'': 6067, ''34'': 6279, ''35'': 6486, ''36'': 6681, ''37'': 6884, ''38'': 7085, ''39'': 7311, ''40'': 7546, ''41'': 7789, ''42'': 8026, ''43'': 8261, ''44'': 8502, ''45'': 8715, ''46'': 8928, ''47'': 9179, ''48'': 9422, ''49'': 9644, ''50'': 9821}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=MHNKWHZha24rYlZhamE3cUszZjlPUT09,2025-09-14 19:39:43.283469+00
(주)데이터드리븐,7281,3565,8750,7.75,낮음,6480,3263,7679,6757,3368,7970,7281,3565,8750,4893,5140,5292,4333,2.73,4130,4218,4333,3039993,3878,3668,4089,4112,3882,4342,4420,4041,4798,5180,4808,5552,6108,5556,6660,7131,6649,7613,8249,7691,8807,9530,8832,10228,"{''20'': 3347, ''21'': 3347, ''22'': 3671, ''23'': 3671, ''24'': 3777, ''25'': 3992, ''26'': 4144, ''27'': 4368, ''28'': 4575, ''29'': 4764, ''30'': 4958, ''31'': 5169, ''32'': 5373, ''33'': 5572, ''34'': 5761, ''35'': 5962, ''36'': 6165, ''37'': 6402, ''38'': 6660, ''39'': 6911, ''40'': 7135, ''41'': 7341, ''42'': 7538, ''43'': 7723, ''44'': 7945, ''45'': 8221, ''46'': 8505, ''47'': 8786, ''48'': 9035, ''49'': 9228, ''50'': 9358}","{''20'': 3623, ''21'': 3623, ''22'': 3623, ''23'': 3767, ''24'': 3925, ''25'': 4072, ''26'': 4294, ''27'': 4443, ''28'': 4671, ''29'': 4877, ''30'': 5071, ''31'': 5275, ''32'': 5499, ''33'': 5717, ''34'': 5922, ''35'': 6117, ''36'': 6319, ''37'': 6523, ''38'': 6766, ''39'': 7034, ''40'': 7296, ''41'': 7534, ''42'': 7766, ''43'': 7989, ''44'': 8188, ''45'': 8416, ''46'': 8699, ''47'': 8973, ''48'': 9242, ''49'': 9481, ''50'': 9661}","{''20'': 3707, ''21'': 3707, ''22'': 3901, ''23'': 4007, ''24'': 4072, ''25'': 4212, ''26'': 4372, ''27'': 4632, ''28'': 4812, ''29'': 5075, ''30'': 5309, ''31'': 5525, ''32'': 5755, ''33'': 6001, ''34'': 6238, ''35'': 6462, ''36'': 6670, ''37'': 6882, ''38'': 7100, ''39'': 7360, ''40'': 7646, ''41'': 7912, ''42'': 8145, ''43'': 8370, ''44'': 8604, ''45'': 8820, ''46'': 9069, ''47'': 9376, ''48'': 9681, ''49'': 9983, ''50'': 10253}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=S2hMeTVEcnYzN3UvM0VzZ2F5OE83Zz09,2025-09-14 19:40:41.761942+00
(주)오픈소스컨설팅,8312,3963,9933,2.01,높음,7606,3879,9142,8148,3950,9658,8312,3963,9933,4893,5140,5292,4593,1.46,4367,4527,4593,3205740,4289,4061,4517,4519,4309,4730,4759,4494,5024,5290,5001,5579,6123,5601,6644,7129,6614,7643,8456,7727,9185,10309,9254,11363,"{''20'': 3979, ''21'': 3979, ''22'': 4135, ''23'': 4224, ''24'': 4273, ''25'': 4405, ''26'': 4472, ''27'': 4640, ''28'': 4806, ''29'': 4980, ''30'': 5179, ''31'': 5397, ''32'': 5603, ''33'': 5792, ''34'': 5969, ''35'': 6168, ''36'': 6394, ''37'': 6662, ''38'': 6956, ''39'': 7266, ''40'': 7560, ''41'': 7824, ''42'': 8077, ''43'': 8340, ''44'': 8692, ''45'': 9132, ''46'': 9558, ''47'': 9933, ''48'': 10281, ''49'': 10619, ''50'': 10923}","{''20'': 4180, ''21'': 4180, ''22'': 4180, ''23'': 4360, ''24'': 4466, ''25'': 4547, ''26'': 4703, ''27'': 4782, ''28'': 4959, ''29'': 5130, ''30'': 5316, ''31'': 5526, ''32'': 5764, ''33'': 5994, ''34'': 6194, ''35'': 6367, ''36'': 6561, ''37'': 6787, ''38'': 7068, ''39'': 7372, ''40'': 7693, ''41'': 8005, ''42'': 8294, ''43'': 8565, ''44'': 8841, ''45'': 9212, ''46'': 9694, ''47'': 10156, ''48'': 10552, ''49'': 10921, ''50'': 11293}","{''20'': 4105, ''21'': 4105, ''22'': 4304, ''23'': 4434, ''24'': 4498, ''25'': 4624, ''26'': 4739, ''27'': 4923, ''28'': 5015, ''29'': 5199, ''30'': 5379, ''31'': 5570, ''32'': 5786, ''33'': 6025, ''34'': 6252, ''35'': 6459, ''36'': 6647, ''37'': 6854, ''38'': 7089, ''39'': 7374, ''40'': 7682, ''41'': 8003, ''42'': 8317, ''43'': 8614, ''44'': 8907, ''45'': 9214, ''46'': 9606, ''47'': 10097, ''48'': 10572, ''49'': 10991, ''50'': 11374}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=L1BVZ2o0OVU2WlBIRVNmY2RlY3hCQT09,2025-09-14 19:41:39.4389+00
대진정보통신(주),3002,2203,4350,4.56,"매우
낮음",0,0,0,2871,2187,4554,3002,2203,4350,0,0,0,2605,1.76,,2560,2605,1921173,2406,2274,2537,2541,2420,2663,2687,2521,2852,3007,2837,3176,3470,3188,3752,3988,3752,4223,4524,4258,4791,5025,4813,5236,"{''20'': None, ''21'': None, ''22'': None, ''23'': None, ''24'': None, ''25'': None, ''26'': None, ''27'': None, ''28'': None, ''29'': None, ''30'': None, ''31'': None, ''32'': None, ''33'': None, ''34'': None, ''35'': None, ''36'': None, ''37'': None, ''38'': None, ''39'': None, ''40'': None, ''41'': None, ''42'': None, ''43'': None, ''44'': None, ''45'': None, ''46'': None, ''47'': None, ''48'': None, ''49'': None, ''50'': None}","{''20'': 2296, ''21'': 2296, ''22'': 2296, ''23'': 2398, ''24'': 2449, ''25'': 2505, ''26'': 2624, ''27'': 2698, ''28'': 2815, ''29'': 2914, ''30'': 3012, ''31'': 3123, ''32'': 3248, ''33'': 3369, ''34'': 3486, ''35'': 3594, ''36'': 3706, ''37'': 3826, ''38'': 3956, ''39'': 4083, ''40'': 4201, ''41'': 4311, ''42'': 4423, ''43'': 4537, ''44'': 4649, ''45'': 4773, ''46'': 4903, ''47'': 5006, ''48'': 5100, ''49'': 5188, ''50'': 5282}","{''20'': 2298, ''21'': 2298, ''22'': 2425, ''23'': 2485, ''24'': 2525, ''25'': 2602, ''26'': 2672, ''27'': 2790, ''28'': 2846, ''29'': 2952, ''30'': 3058, ''31'': 3172, ''32'': 3292, ''33'': 3416, ''34'': 3535, ''35'': 3651, ''36'': 3758, ''37'': 3868, ''38'': 3976, ''39'': 4103, ''40'': 4235, ''41'': 4361, ''42'': 4477, ''43'': 4587, ''44'': 4696, ''45'': 4792, ''46'': 4889, ''47'': 4993, ''48'': 5088, ''49'': 5167, ''50'': 5222}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=TVlQZXduMTNzd0NiMVBvZUZGclA4Zz09,2025-09-14 19:42:33.494414+00
미투온,5536,3432,7781,10.17,높음,4597,3226,6938,5025,3188,7349,5536,3432,7781,4893,5140,5292,3939,3.58,3631,3803,3939,2787620,3695,3502,3888,3890,3709,4070,4087,3873,4301,4492,4274,4710,5118,4714,5521,5931,5527,6335,6971,6398,7545,8273,7581,8965,"{''20'': 3309, ''21'': 3309, ''22'': 3477, ''23'': 3527, ''24'': 3585, ''25'': 3700, ''26'': 3742, ''27'': 3861, ''28'': 3976, ''29'': 4098, ''30'': 4233, ''31'': 4376, ''32'': 4522, ''33'': 4678, ''34'': 4823, ''35'': 4977, ''36'': 5137, ''37'': 5330, ''38'': 5545, ''39'': 5767, ''40'': 5980, ''41'': 6192, ''42'': 6405, ''43'': 6608, ''44'': 6839, ''45'': 7111, ''46'': 7384, ''47'': 7640, ''48'': 7878, ''49'': 8100, ''50'': 8308}","{''20'': 3460, ''21'': 3460, ''22'': 3460, ''23'': 3590, ''24'': 3754, ''25'': 3864, ''26'': 3992, ''27'': 4028, ''28'': 4144, ''29'': 4260, ''30'': 4390, ''31'': 4534, ''32'': 4686, ''33'': 4841, ''34'': 5005, ''35'': 5161, ''36'': 5324, ''37'': 5493, ''38'': 5699, ''39'': 5929, ''40'': 6166, ''41'': 6397, ''42'': 6626, ''43'': 6852, ''44'': 7063, ''45'': 7304, ''46'': 7599, ''47'': 7891, ''48'': 8158, ''49'': 8403, ''50'': 8635}","{''20'': 3541, ''21'': 3541, ''22'': 3701, ''23'': 3823, ''24'': 3872, ''25'': 3978, ''26'': 4076, ''27'': 4227, ''28'': 4285, ''29'': 4422, ''30'': 4558, ''31'': 4704, ''32'': 4862, ''33'': 5027, ''34'': 5195, ''35'': 5375, ''36'': 5545, ''37'': 5723, ''38'': 5903, ''39'': 6121, ''40'': 6364, ''41'': 6615, ''42'': 6857, ''43'': 7097, ''44'': 7335, ''45'': 7563, ''46'': 7819, ''47'': 8124, ''48'': 8430, ''49'': 8720, ''50'': 8985}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=MDhmcTYxNTVVVFlDbWx4QnlQQ3kzZz09,2025-09-14 19:43:40.151665+00
(주)퓨쳐스콜레,7786,3888,9467,15.28,낮음,5802,3353,7448,6754,3565,8185,7786,3888,9467,4893,5140,5292,4576,8.98,3829,4199,4576,3195893,4232,4001,4463,4473,4252,4694,4735,4436,5034,5381,5011,5751,6343,5765,6921,7476,6935,8017,8754,8090,9417,10179,9444,10914,"{''20'': 3440, ''21'': 3440, ''22'': 3594, ''23'': 3659, ''24'': 3712, ''25'': 3837, ''26'': 3905, ''27'': 4068, ''28'': 4241, ''29'': 4426, ''30'': 4620, ''31'': 4822, ''32'': 5020, ''33'': 5221, ''34'': 5413, ''35'': 5610, ''36'': 5816, ''37'': 6049, ''38'': 6289, ''39'': 6520, ''40'': 6743, ''41'': 6957, ''42'': 7171, ''43'': 7380, ''44'': 7609, ''45'': 7882, ''46'': 8145, ''47'': 8401, ''48'': 8640, ''49'': 8861, ''50'': 9029}","{''20'': 3818, ''21'': 3818, ''22'': 3818, ''23'': 3972, ''24'': 4110, ''25'': 4211, ''26'': 4363, ''27'': 4442, ''28'': 4620, ''29'': 4803, ''30'': 4996, ''31'': 5200, ''32'': 5414, ''33'': 5627, ''34'': 5847, ''35'': 6059, ''36'': 6277, ''37'': 6501, ''38'': 6752, ''39'': 7013, ''40'': 7278, ''41'': 7534, ''42'': 7789, ''43'': 8038, ''44'': 8271, ''45'': 8517, ''46'': 8815, ''47'': 9092, ''48'': 9361, ''49'': 9610, ''50'': 9834}","{''20'': 4044, ''21'': 4044, ''22'': 4259, ''23'': 4373, ''24'': 4443, ''25'': 4582, ''26'': 4710, ''27'': 4914, ''28'': 5029, ''29'': 5261, ''30'': 5496, ''31'': 5739, ''32'': 5981, ''33'': 6226, ''34'': 6461, ''35'': 6708, ''36'': 6948, ''37'': 7198, ''38'': 7454, ''39'': 7741, ''40'': 8042, ''41'': 8343, ''42'': 8631, ''43'': 8904, ''44'': 9175, ''45'': 9429, ''46'': 9702, ''47'': 10018, ''48'': 10329, ''49'': 10646, ''50'': 10953}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=L2FRcWhDZ1NHU1doNGpJSmNDOVZyZz09,2025-09-14 19:44:52.472551+00
올거나이즈코리아(주),8310,3903,8994,0.75,낮음,7298,3583,7956,8248,3849,8926,8310,3903,8994,4893,5140,5292,4743,-1.02,4470,4792,4743,3301060,4265,4028,4502,4525,4276,4774,4847,4458,5236,5628,5235,6022,6615,6036,7194,7661,7198,8123,8759,8174,9344,9995,9379,10610,"{''20'': 3676, ''21'': 3676, ''22'': 4046, ''23'': 4046, ''24'': 4152, ''25'': 4373, ''26'': 4512, ''27'': 4728, ''28'': 4924, ''29'': 5115, ''30'': 5325, ''31'': 5531, ''32'': 5740, ''33'': 5956, ''34'': 6159, ''35'': 6354, ''36'': 6549, ''37'': 6777, ''38'': 7021, ''39'': 7250, ''40'': 7449, ''41'': 7641, ''42'': 7861, ''43'': 8065, ''44'': 8262, ''45'': 8495, ''46'': 8724, ''47'': 8962, ''48'': 9195, ''49'': 9407, ''50'': 9563}","{''20'': 4132, ''21'': 4132, ''22'': 4132, ''23'': 4297, ''24'': 4470, ''25'': 4634, ''26'': 4885, ''27'': 5051, ''28'': 5301, ''29'': 5537, ''30'': 5770, ''31'': 6012, ''32'': 6250, ''33'': 6484, ''34'': 6726, ''35'': 6952, ''36'': 7167, ''37'': 7380, ''38'': 7626, ''39'': 7885, ''40'': 8134, ''41'': 8364, ''42'': 8596, ''43'': 8855, ''44'': 9093, ''45'': 9318, ''46'': 9578, ''47'': 9841, ''48'': 10124, ''49'': 10399, ''50'': 10646}","{''20'': 4071, ''21'': 4071, ''22'': 4299, ''23'': 4404, ''24'': 4482, ''25'': 4639, ''26'': 4803, ''27'': 5068, ''28'': 5246, ''29'': 5510, ''30'': 5757, ''31'': 6002, ''32'': 6255, ''33'': 6501, ''34'': 6739, ''35'': 6986, ''36'': 7211, ''37'': 7425, ''38'': 7637, ''39'': 7884, ''40'': 8148, ''41'': 8400, ''42'': 8633, ''43'': 8870, ''44'': 9132, ''45'': 9373, ''46'': 9596, ''47'': 9854, ''48'': 10113, ''49'': 10387, ''50'': 10648}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=TGF4MElNRjJpWEV5aUxYcDgySUFrQT09,2025-09-14 19:45:47.985454+00
지니언스,7273,3520,8694,6.38,낮음,6715,3486,7954,6837,3422,8236,7273,3520,8694,4893,5140,5292,4245,5.15,3971,4037,4245,2984660,3918,3683,4152,4165,3948,4383,4392,4152,4632,4837,4578,5095,5703,5124,6281,6740,6266,7214,7848,7267,8429,9284,8495,10073,"{''20'': 3576, ''21'': 3576, ''22'': 3736, ''23'': 3803, ''24'': 3865, ''25'': 4006, ''26'': 4077, ''27'': 4221, ''28'': 4373, ''29'': 4540, ''30'': 4737, ''31'': 4963, ''32'': 5185, ''33'': 5392, ''34'': 5576, ''35'': 5767, ''36'': 5966, ''37'': 6203, ''38'': 6453, ''39'': 6693, ''40'': 6923, ''41'': 7157, ''42'': 7388, ''43'': 7609, ''44'': 7873, ''45'': 8201, ''46'': 8517, ''47'': 8807, ''48'': 9080, ''49'': 9349, ''50'': 9582}","{''20'': 3680, ''21'': 3680, ''22'': 3680, ''23'': 3826, ''24'': 3971, ''25'': 4077, ''26'': 4222, ''27'': 4282, ''28'': 4425, ''29'': 4583, ''30'': 4765, ''31'': 4980, ''32'': 5224, ''33'': 5462, ''34'': 5681, ''35'': 5867, ''36'': 6061, ''37'': 6266, ''38'': 6512, ''39'': 6763, ''40'': 7003, ''41'': 7237, ''42'': 7473, ''43'': 7711, ''44'': 7941, ''45'': 8220, ''46'': 8567, ''47'': 8905, ''48'': 9211, ''49'': 9489, ''50'': 9762}","{''20'': 3722, ''21'': 3722, ''22'': 3978, ''23'': 4037, ''24'': 4131, ''25'': 4287, ''26'': 4396, ''27'': 4547, ''28'': 4601, ''29'': 4744, ''30'': 4908, ''31'': 5096, ''32'': 5326, ''33'': 5588, ''34'': 5843, ''35'': 6080, ''36'': 6286, ''37'': 6493, ''38'': 6711, ''39'': 6971, ''40'': 7241, ''41'': 7492, ''42'': 7724, ''43'': 7960, ''44'': 8213, ''45'': 8462, ''46'': 8761, ''47'': 9127, ''48'': 9480, ''49'': 9796, ''50'': 10079}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=cCtDU1B0ZDYxcVJjWkRPdXdXWTA2UT09,2025-09-14 19:46:45.717859+00
